id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,id_victim,type,situation,circumstances,deathDate,personType,age,ageGroup,genre,race,place,serviceStatus,qualifications,politicalPosition,politicalStatus,partie,coorporation,agentPosition,agentStatus,unit
5321,"Sem Terra - Morro do Bumba, Cubango, Niterói - RJ, Brasil",Sudeste,Rio de Janeiro,Niterói,CUBANGO,,MORRO DO BUMBA,-22.8893604279,-43.0956764221,"15/07/2016, 21:00:00",true,true,N�o identificado,Operação policial,,,false,5649dc07-11d0-4b9d-97af-81421520794e,People,dead,,"15/07/2016, 21:00:00",Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,
492,"Praça do Terço, 43115 - Complexo do Alemão, Rio de Janeiro - RJ, 21061-000, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,NOVA BRASILIA (COMPLEXO DO ALEMAO),-22.8645551000,-43.2724984000,"16/07/2016, 07:30:00",true,true,N�o identificado,Ação policial,,,false,6ae7f7da-a628-41f5-bc7c-f44c9929394a,People,wounded,,"31/12/1899, 20:53:32",Agent,,adulto,homem cis,Não identificado,evento,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,
509,"Bento Ribeiro, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,BENTO RIBEIRO,,,-22.8668270111,-43.3632698059,"16/07/2016, 11:18:00",false,false,,Não identificado,,,false,99603af3-52d7-4c67-a6e0-5f2da1d15855,People,dead,,"16/07/2016, 11:18:00",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
511,"Rua Argos - Guadalupe, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,,-22.8416824341,-43.3812751770,"16/07/2016, 11:23:00",false,true,,Tentativa/Roubo,,,false,ef3c8cab-7a3f-4c4f-8db0-1ac1a16565b1,People,wounded,,"31/12/1899, 20:53:32",Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,fora de serviço,
511,"Rua Argos - Guadalupe, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,,-22.8416824341,-43.3812751770,"16/07/2016, 11:23:00",false,true,,Tentativa/Roubo,,,false,949de794-7ffd-45c8-82ae-2600e37487cf,People,dead,,"16/07/2016, 11:23:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
494,"Complexo do Alemão, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,COMPLEXO DO ALEMAO,-22.8593330383,-43.2754745483,"17/07/2016, 10:59:00",false,false,,Não identificado,,,false,05b24982-b781-4401-b5fe-9247e64749cb,People,dead,,"17/07/2016, 10:59:00",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
5320,"Rua José Carlos Viêira - Jardim Paraiso, São João de Meriti - RJ, Brasil",Sudeste,Rio de Janeiro,São João de Meriti,JARDIM PARAISO,,,-22.7621116638,-43.3480567932,"17/07/2016, 21:00:00",false,true,,Tentativa/Roubo,,,false,495c2502-79c1-4745-a591-de084e2e486e,People,dead,,"17/07/2016, 21:00:00",Agent,45,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,fora de serviço,
463,"R. Dr. Nilo Peçanha, 1160-1170 - Mutondo - São Gonçalo",Sudeste,Rio de Janeiro,São Gonçalo,MUTONDO,,,-22.8176898956,-43.0198135376,"17/07/2016, 21:15:00",true,true,N�o identificado,Tentativa/Roubo,,,false,07d93525-b4ee-46c4-b4c9-a36f6925289d,People,wounded,,"31/12/1899, 20:53:32",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
463,"R. Dr. Nilo Peçanha, 1160-1170 - Mutondo - São Gonçalo",Sudeste,Rio de Janeiro,São Gonçalo,MUTONDO,,,-22.8176898956,-43.0198135376,"17/07/2016, 21:15:00",true,true,N�o identificado,Tentativa/Roubo,,,false,1952ec25-2bef-4275-897b-2d1ad6eb5654,People,wounded,,"31/12/1899, 20:53:32",Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,
463,"R. Dr. Nilo Peçanha, 1160-1170 - Mutondo - São Gonçalo",Sudeste,Rio de Janeiro,São Gonçalo,MUTONDO,,,-22.8176898956,-43.0198135376,"17/07/2016, 21:15:00",true,true,N�o identificado,Tentativa/Roubo,,,false,a1779771-0514-43b2-b90d-f22fbce998be,People,dead,,"17/07/2016, 21:15:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
513,"Rua Mém de Sá - Centro, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,LAPA,,,-22.9134140015,-43.1813087463,"18/07/2016, 11:33:00",true,true,PM,Ação policial,,,false,d3c2c303-2fc0-45bf-8d80-73d11f6c9ef4,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
515,"Avenida Brasil, 200 - Manguinhos, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,MANGUINHOS,,COMPLEXO DE MANGUINHOS,-22.8515529633,-43.2475891113,"18/07/2016, 11:36:00",false,false,,Não identificado,,,false,6321c97a-81d2-491c-8388-fe92b7ebd71a,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
478,"Av. de Santa Cruz, 7958-8080 - Senador Camar??¡",Sudeste,Rio de Janeiro,Rio de Janeiro,SENADOR CAMARA,,,-22.8818836212,-43.4967689514,"18/07/2016, 14:00:00",true,true,N�o identificado,Ação policial,,,false,727c5f57-6e5a-4b23-8c5c-1d11a82025d3,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
549,"R. Padre Leandro, 1-65 - Fonseca - Niterói",Sudeste,Rio de Janeiro,Niterói,FONSECA,,,-22.8818492889,-43.1088714600,"18/07/2016, 19:21:00",false,false,,Tentativa/Roubo,,,false,9bc921fc-52ed-42ea-9184-fe0406a989ea,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
521,"Parque Paulista, Duque de Caxias - RJ, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,CIDADE PARQUE PAULISTA,,,-22.6459139000,-43.2569864000,"18/07/2016, 21:00:00",false,false,,Homicidio/Tentativa,,Feminicídio/tentativa,false,8a0a7f45-bda2-48fb-b84b-d94d0c1264e5,People,dead,Feminicídio/tentativa,"18/07/2016, 21:00:00",Civilian,,adulto,mulher cis,Não identificado,residência,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
521,"Parque Paulista, Duque de Caxias - RJ, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,CIDADE PARQUE PAULISTA,,,-22.6459139000,-43.2569864000,"18/07/2016, 21:00:00",false,false,,Homicidio/Tentativa,,Feminicídio/tentativa,false,bb46a493-c9b2-450b-8b09-5f0957985b8a,People,dead,Suicídio,"18/07/2016, 21:00:00",Civilian,,adulto,homem cis,Não identificado,residência,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
5317,"Nova Brasília - Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,NOVA BRASILIA (COMPLEXO DO ALEMAO),-22.8660648000,-43.2724385000,"18/07/2016, 21:00:00",true,true,N�o identificado,Ação policial,,,false,ecb4d167-da92-44af-9c78-04d73b4ad78f,People,wounded,,"31/12/1899, 20:53:32",Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,
684,"R. do Rodeio, 2-136 - Costa Barros",Sudeste,Rio de Janeiro,Rio de Janeiro,COSTA BARROS,,MORRO DO CHAPADAO (COMPLEXO DO CHAPADAO),-22.8207263947,-43.3743553162,"19/07/2016, 05:00:00",true,true,PM,Ação policial,,,false,a55cf784-e1cc-4dca-a396-29d4e0bce178,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
522,"Anchieta, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANCHIETA,,,-22.8238792419,-43.3981246948,"19/07/2016, 12:01:00",true,true,PM,Ação policial,,,false,e6faa00f-a061-44df-b0ee-678001e98a2b,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
536,"Av. Autom??³vel Clube, 2092 - Fragoso Mag??© - RJ",Sudeste,Rio de Janeiro,Magé,FRAGOSO,,,-22.5997009277,-43.1872978210,"19/07/2016, 12:20:00",false,false,,Não identificado,,,false,a9efea32-6d1b-4ef2-aee5-cb6cc16a7b2e,People,dead,,"19/07/2016, 12:20:00",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
665,"R. União, 2125-2175 - Guadalupe",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,MORRO COVA DA ONCA (COMPLEXO DO CHAPADAO),-22.8277626038,-43.3797798157,"19/07/2016, 17:17:00",true,true,PM,Ação policial,,,false,fc3944be-d4df-4bd8-87cd-d1115943f3a6,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
668,"Comunidade Mariante - Parada Angélica, Duque de Caxias - RJ, 25272-320, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,PARADA ANGELICA,,COMUNIDADE DE MARIANTE,-22.6232269000,-43.1991822000,"19/07/2016, 21:00:00",true,true,PM,Operação policial,,,false,fa265b9e-cea9-48b6-ab3b-9b40e029fe00,People,wounded,,"31/12/1899, 20:53:32",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
668,"Comunidade Mariante - Parada Angélica, Duque de Caxias - RJ, 25272-320, Brasil",Sudeste,Rio de Janeiro,Duque de Caxias,PARADA ANGELICA,,COMUNIDADE DE MARIANTE,-22.6232269000,-43.1991822000,"19/07/2016, 21:00:00",true,true,PM,Operação policial,,,false,5af627c6-c5f0-4e88-ab97-589092b4430d,People,wounded,,"31/12/1899, 20:53:32",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
783,"R. Juscelino Kubitscheck, 68 - LagesParacambi",Sudeste,Rio de Janeiro,Paracambi,DISTRITO SEDE,LAGES,,-22.6284503937,-43.6997566223,"20/07/2016, 19:50:00",false,false,,Homicidio/Tentativa,,,false,02521a92-7840-4f66-abb3-81b91bbf3754,People,dead,,"20/07/2016, 19:50:00",Civilian,21,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
5316,"Areal, Itaboraí - RJ, Brasil",Sudeste,Rio de Janeiro,Itaboraí,AREAL,,,-22.7281017303,-42.8552589417,"20/07/2016, 21:00:00",false,true,,Homicidio/Tentativa,,,false,b907166f-a09f-4074-84f5-78502cbc2153,People,wounded,,"31/12/1899, 20:53:32",Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,fora de serviço,
559,"Morro da Coroa - Santa Teresa, Rio de Janeiro - RJ, 20251-310, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA TERESA,,FALLET/FOGUETEIRO,-22.9230350000,-43.1922034000,"21/07/2016, 04:48:00",true,true,UPP (Fallet/Fogueteiro),Operação policial,,,false,fca4cb93-aeb7-4a55-9706-0294ac14c150,People,wounded,,"31/12/1899, 20:53:32",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
559,"Morro da Coroa - Santa Teresa, Rio de Janeiro - RJ, 20251-310, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA TERESA,,FALLET/FOGUETEIRO,-22.9230350000,-43.1922034000,"21/07/2016, 04:48:00",true,true,UPP (Fallet/Fogueteiro),Operação policial,,,false,a778c932-c167-4eb9-9226-61420e640ec0,People,wounded,,"31/12/1899, 20:53:32",Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,PM da UPP
667,"R. União, 2066 - Guadalupe",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,MORRO COVA DA ONCA (COMPLEXO DO CHAPADAO),-22.8274688721,-43.3789443970,"21/07/2016, 17:26:00",true,true,PM,Ação policial,,,false,5a22c64d-5814-4bfe-8859-055fb2eb04fa,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
667,"R. União, 2066 - Guadalupe",Sudeste,Rio de Janeiro,Rio de Janeiro,GUADALUPE,,MORRO COVA DA ONCA (COMPLEXO DO CHAPADAO),-22.8274688721,-43.3789443970,"21/07/2016, 17:26:00",true,true,PM,Ação policial,,,false,c9f70a09-f485-4730-95bf-34a2d9d05bda,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
686,"Bangu, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,,-22.8742256165,-43.4685440063,"21/07/2016, 18:00:00",true,true,PM,Ação policial,,,false,981df56d-000c-4a77-94d0-2d9edf6468ad,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
5315,"Morro do Turano -  Rio Comprido, Rio de Janeiro - RJ, 20261, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RIO COMPRIDO,,MORRO DO TURANO,-22.9300230000,-43.2161387000,"21/07/2016, 21:00:00",true,true,N�o identificado,Ação policial,,,false,1911b215-84f0-460b-b4cc-dba53bffbea4,People,wounded,,"31/12/1899, 20:53:32",Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,
583,"Rua da Capela - Estácio, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ESTACIO,,MORRO DO SAO CARLOS (COMPLEXO DO SAO CARLOS),-22.9191551208,-43.2018737793,"21/07/2016, 21:11:00",true,true,BOPE,Operação policial,,,false,a9dbc051-2614-4e2f-80ad-460a88215fbd,People,dead,Bala perdida,"21/07/2016, 21:11:00",Civilian,14,adolescente,mulher cis,Não identificado,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
670,"Rua Bangu, 77 - Bangu, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,BANGU,,,-22.8818798065,-43.4663925171,"22/07/2016, 17:39:00",true,true,PM,Ação policial,,,false,f855fb4f-2d23-4df7-a5fa-39599cc745c4,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
679,"Via Binário do Porto - Santo Cristo, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTO CRISTO,,,-22.8983802795,-43.2057876587,"22/07/2016, 17:52:00",false,false,,Não identificado,,,false,b5fbce15-ee7e-407f-85e9-9771bc60c206,People,dead,,"22/07/2016, 17:52:00",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
5314,"Morro do Adeus - Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,MORRO DO ADEUS (COMPLEXO DO ALEMAO),-22.8615608215,-43.2720451355,"22/07/2016, 21:00:00",true,true,N�o identificado,Ação policial,,,false,5110fbaa-52b9-4f0c-a446-e2ebe6ed25ac,People,wounded,,"31/12/1899, 20:53:32",Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,
676,"Favela da Lodial, Boaçu",Sudeste,Rio de Janeiro,São Gonçalo,BOACU,,FAVELA LODIAL,-22.8072581000,-43.0574745000,"22/07/2016, 21:00:00",true,true,PM,Operação policial,,,false,d500f86f-d903-4858-9b8f-f06564678ddc,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
676,"Favela da Lodial, Boaçu",Sudeste,Rio de Janeiro,São Gonçalo,BOACU,,FAVELA LODIAL,-22.8072581000,-43.0574745000,"22/07/2016, 21:00:00",true,true,PM,Operação policial,,,false,d8871e02-2d60-41f2-a94e-f87e57819a5c,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
676,"Favela da Lodial, Boaçu",Sudeste,Rio de Janeiro,São Gonçalo,BOACU,,FAVELA LODIAL,-22.8072581000,-43.0574745000,"22/07/2016, 21:00:00",true,true,PM,Operação policial,,,false,cc508212-7581-4a91-b9aa-c6614582975f,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
600,Comunidade Souza Soares Santa Rosa Niterói,Sudeste,Rio de Janeiro,Niterói,SANTA ROSA,,COMUNIDADE SOUZA SOARES,-22.8987579346,-43.0985183716,"23/07/2016, 12:16:00",true,true,N�o identificado,Ação policial,,,false,8be3d7ec-3f34-42bb-81fd-ff6292ffa524,People,dead,,"23/07/2016, 12:16:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
620,"Rua Visconde de Itauna,1330 - Gradim - São Gonçalo",Sudeste,Rio de Janeiro,São Gonçalo,GRADIM,,,-22.8278560638,-43.0902137756,"23/07/2016, 12:20:00",false,false,,Tentativa/Roubo,,,false,f8ece13a-f3dc-4d31-8894-a721394c2e02,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
637,"Rua Doutor Mario Vianna - Santa Rosa, Niterói - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Niterói,SANTA ROSA,,COMPLEXO DO VIRADOURO,-22.9048500061,-43.0916862488,"23/07/2016, 13:40:00",true,true,N�o identificado,Ação policial,,,false,30e0067e-8dda-4d34-95c3-a092ed6e7966,People,dead,,"23/07/2016, 13:40:00",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
675,"São João de Meriti - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,São João de Meriti,NI,,,-22.7907657623,-43.3699378967,"23/07/2016, 17:45:00",true,true,PM,Ação policial,,,false,da2c6c11-e84d-4d8c-8120-8715481df4b8,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
647,"Caminho do Onófrio, 175-211 - Mutondo São Gonçalo ",Sudeste,Rio de Janeiro,São Gonçalo,COLUBANDE,,,-22.8278160095,-43.0146713257,"24/07/2016, 15:16:00",false,false,,Não identificado,,,false,28d28e10-96a8-44b8-ba9e-100bd7a7e3cf,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
647,"Caminho do Onófrio, 175-211 - Mutondo São Gonçalo ",Sudeste,Rio de Janeiro,São Gonçalo,COLUBANDE,,,-22.8278160095,-43.0146713257,"24/07/2016, 15:16:00",false,false,,Não identificado,,,false,53ae74c9-a356-45d6-b8c4-fd5584ff684f,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
629,"Rua das Laranjeiras - Laranjeiras, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,LARANJEIRAS,,,-22.9343776703,-43.1873283386,"24/07/2016, 19:46:00",false,false,,Não identificado,,,false,bcecde26-71a6-409b-95c6-0fcca33748cc,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
629,"Rua das Laranjeiras - Laranjeiras, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,LARANJEIRAS,,,-22.9343776703,-43.1873283386,"24/07/2016, 19:46:00",false,false,,Não identificado,,,false,9c3fa98b-98e3-40ed-8c3b-1431204a5bfd,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
682,"Santa Cruz, Rio de Janeiro - State of Rio de Janeiro, Brazil",Sudeste,Rio de Janeiro,Rio de Janeiro,SANTA CRUZ,,,-22.9196510315,-43.6843872070,"25/07/2016, 17:55:00",true,true,N�o identificado,Ação policial,,,false,4037ead7-566a-4c37-bb78-20cb15db97af,People,wounded,,"31/12/1899, 20:53:32",Civilian,,não identificado,não identificado,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
5313,"CRJ, Jacarezinho, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,JACAREZINHO,,JACAREZINHO,-22.8875579834,-43.2581939697,"25/07/2016, 21:00:00",true,true,N�o identificado,Ação policial,,,false,ba973928-2f1f-4921-86d9-2c0208fc4caf,People,wounded,,"31/12/1899, 20:53:32",Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,
718,"Rua Pereira Nunes - Tijuca, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,ANDARAI,,,-22.9197368622,-43.2387733459,"26/07/2016, 15:03:00",false,true,,Tentativa/Roubo,,,false,62525f11-1b3e-4024-bfd2-0e99422ee88c,People,wounded,,"31/12/1899, 20:53:32",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
703,"Nova Brasília - Complexo do Alemão, Rio de Janeiro - RJ, 21061, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,COMPLEXO DO ALEMAO,-22.8660648000,-43.2724385000,"27/07/2016, 06:00:00",true,true,N�o identificado,Ação policial,,,false,93ba97ee-bcad-44b6-ba06-932c691bbcea,People,wounded,,"31/12/1899, 20:53:32",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
702,"Rua Joaquim de Queiroz, 176 - Ramos, Rio de Janeiro - RJ, 21061-610, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,COMPLEXO DO ALEMAO,,COMPLEXO DO ALEMAO,-22.8593929000,-43.2741211000,"27/07/2016, 08:00:00",true,true,N�o identificado,Ação policial,,,false,893cda1c-f1eb-4215-8d73-08fc8ecab57b,People,wounded,,"31/12/1899, 20:53:32",Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,pm da UPP
719,"Apês - Cidade de Deus, Rio de Janeiro - RJ, 22763-530, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,CIDADE DE DEUS,,CIDADE DE DEUS,-22.9518063000,-43.3561385000,"27/07/2016, 19:16:00",true,true,UPP (Cidade de Deus),Ação policial,,,false,1401c08d-d90b-482c-9750-17760100f2e7,People,wounded,,"31/12/1899, 20:53:32",Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,pm da UPP
731,"Morro do Juramentinho - Vicente de Carvalho, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,VICENTE DE CARVALHO,,MORRO DO JURAMENTO (COMPLEXO DO JURAMENTO),-22.8627777100,-43.3152770996,"28/07/2016, 08:51:00",true,true,PM,Operação policial,,,false,5806a23d-8c58-4406-a115-c2633ab3a9d0,People,dead,,"28/07/2016, 08:51:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
738,"Av. Brasil - Irajá, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,IRAJA,,,-22.8235149384,-43.3292922974,"28/07/2016, 18:23:00",false,true,,Tentativa/Roubo,,,false,53ae2074-8617-43a5-a68c-3b3fdf77f8f8,People,wounded,,"31/12/1899, 20:53:32",Civilian,23,adulto,homem cis,Não identificado,automóvel,em serviço,Motorista de aplicativo,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
770,"Rua Moraes Pinheiro - Anchieta, Rio de Janeiro - RJ, Brasil",Sudeste,Rio de Janeiro,Rio de Janeiro,RICARDO DE ALBUQUERQUE,,,-22.8322772980,-43.3904457092,"28/07/2016, 21:00:00",true,true,N�o identificado,Ação policial,,Perseguição,false,3b764b07-e703-4e55-abaf-bd177e94fa56,People,wounded,,"31/12/1899, 20:53:32",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
